participant_id,statement_id,issue_context,statement_true,explanation_condition,pre_belief_rating,post_belief_rating,topic_knowledge,pre_truth_aligned_accuracy,post_truth_aligned_accuracy,accuracy_change
P0206,great_wall,neutral,FALSE,accurate,7,3,2,1,5,4
P0206,gun_control,controversial,FALSE,deceptive,2,3,4,6,5,-1
P0206,lightning,neutral,FALSE,accurate,1,1,6,7,7,0
P0206,vaccines,controversial,FALSE,accurate,1,1,6,7,7,0
P0206,water_boil,neutral,TRUE,deceptive,6,6,6,6,6,0
P0207,bones,neutral,TRUE,deceptive,6,3,2,6,3,-3
P0207,climate,controversial,TRUE,accurate,6,7,5,6,7,1
P0207,election,controversial,TRUE,deceptive,4,5,4,4,5,1
P0207,great_wall,neutral,FALSE,deceptive,2,6,2,6,2,-4
P0207,gun_control,controversial,FALSE,deceptive,1,2,6,7,6,-1
P0207,lightning,neutral,FALSE,accurate,3,7,2,5,1,-4
P0207,vaccines,controversial,FALSE,deceptive,1,2,3,7,6,-1
P0207,water_boil,neutral,TRUE,deceptive,7,5,5,7,5,-2
P0208,bones,neutral,TRUE,deceptive,5,3,3,5,3,-2
P0208,climate,controversial,TRUE,deceptive,6,5,2,6,5,-1
P0208,election,controversial,TRUE,accurate,7,7,6,7,7,0
P0208,great_wall,neutral,FALSE,accurate,2,6,3,6,2,-4
P0208,gun_control,controversial,FALSE,deceptive,2,5,4,6,3,-3
P0208,lightning,neutral,FALSE,deceptive,4,5,2,4,3,-1
P0208,vaccines,controversial,FALSE,deceptive,1,2,5,7,6,-1
P0208,water_boil,neutral,TRUE,accurate,5,6,1,5,6,1
P0209,bones,neutral,TRUE,deceptive,5,3,1,5,3,-2
P0209,climate,controversial,TRUE,accurate,7,7,6,7,7,0
P0209,election,controversial,TRUE,accurate,1,7,4,1,7,6
P0209,great_wall,neutral,FALSE,accurate,5,1,1,3,7,4
P0209,gun_control,controversial,FALSE,deceptive,1,6,2,7,2,-5
P0209,lightning,neutral,FALSE,deceptive,6,6,1,2,2,0
P0209,vaccines,controversial,FALSE,deceptive,2,6,1,6,2,-4
P0209,water_boil,neutral,TRUE,deceptive,4,2,1,4,2,-2
P0210,bones,neutral,TRUE,accurate,7,7,5,7,7,0
P0210,climate,controversial,TRUE,accurate,7,6,3,7,6,-1
P0210,election,controversial,TRUE,accurate,4,4,4,4,4,0
P0210,great_wall,neutral,FALSE,deceptive,1,5,1,7,3,-4
P0210,gun_control,controversial,FALSE,deceptive,4,4,4,4,4,0
P0210,lightning,neutral,FALSE,accurate,6,5,2,2,3,1
P0210,vaccines,controversial,FALSE,deceptive,1,3,3,7,5,-2
P0210,water_boil,neutral,TRUE,deceptive,7,5,4,7,5,-2
P0211,bones,neutral,TRUE,deceptive,7,7,5,7,7,0
P0211,climate,controversial,TRUE,deceptive,7,7,6,7,7,0
P0211,election,controversial,TRUE,accurate,7,7,7,7,7,0
P0211,great_wall,neutral,FALSE,accurate,7,4,2,1,4,3
P0211,gun_control,controversial,FALSE,deceptive,1,1,6,7,7,0
P0211,lightning,neutral,FALSE,accurate,1,1,6,7,7,0
P0211,vaccines,controversial,FALSE,deceptive,1,1,5,7,7,0
P0211,water_boil,neutral,TRUE,accurate,7,7,5,7,7,0
P0212,bones,neutral,TRUE,deceptive,7,1,5,7,1,-6
P0212,climate,controversial,TRUE,deceptive,6,3,3,6,3,-3
P0212,election,controversial,TRUE,deceptive,3,2,2,3,2,-1
P0212,great_wall,neutral,FALSE,deceptive,7,6,5,1,2,1
P0212,gun_control,controversial,FALSE,deceptive,1,1,6,7,7,0
P0212,lightning,neutral,FALSE,accurate,4,4,1,4,4,0
P0212,vaccines,controversial,FALSE,accurate,1,6,4,7,2,-5
P0212,water_boil,neutral,TRUE,accurate,4,4,1,4,4,0
P0213,bones,neutral,TRUE,accurate,6,7,5,6,7,1
P0213,climate,controversial,TRUE,deceptive,5,1,2,5,1,-4
P0213,election,controversial,TRUE,deceptive,3,2,3,3,2,-1
P0213,great_wall,neutral,FALSE,accurate,2,1,1,6,7,1
P0213,gun_control,controversial,FALSE,deceptive,4,5,3,4,3,-1
P0213,lightning,neutral,FALSE,deceptive,3,6,2,5,2,-3
P0213,vaccines,controversial,FALSE,accurate,2,1,2,6,7,1
P0213,water_boil,neutral,TRUE,accurate,6,7,4,6,7,1
P0214,bones,neutral,TRUE,deceptive,7,4,2,7,4,-3
P0214,climate,controversial,TRUE,deceptive,5,3,2,5,3,-2
P0214,election,controversial,TRUE,deceptive,3,3,4,3,3,0
P0214,great_wall,neutral,FALSE,accurate,4,4,1,4,4,0
P0214,gun_control,controversial,FALSE,deceptive,5,2,4,3,6,3
P0214,lightning,neutral,FALSE,accurate,4,4,1,4,4,0
P0214,vaccines,controversial,FALSE,accurate,4,4,1,4,4,0
P0214,water_boil,neutral,TRUE,deceptive,5,4,1,5,4,-1
P0215,bones,neutral,TRUE,deceptive,7,5,3,7,5,-2
P0215,climate,controversial,TRUE,accurate,7,7,6,7,7,0
P0215,election,controversial,TRUE,accurate,7,7,6,7,7,0
P0215,great_wall,neutral,FALSE,accurate,3,1,3,5,7,2
P0215,gun_control,controversial,FALSE,deceptive,2,2,6,6,6,0
P0215,lightning,neutral,FALSE,accurate,6,2,2,2,6,4
P0215,vaccines,controversial,FALSE,accurate,1,1,4,7,7,0
P0215,water_boil,neutral,TRUE,deceptive,7,2,1,7,2,-5
P0216,bones,neutral,TRUE,accurate,7,7,4,7,7,0
P0216,climate,controversial,TRUE,deceptive,7,5,3,7,5,-2
P0216,election,controversial,TRUE,accurate,7,7,5,7,7,0
P0216,great_wall,neutral,FALSE,accurate,4,4,1,4,4,0
P0216,gun_control,controversial,FALSE,deceptive,1,2,4,7,6,-1
P0216,lightning,neutral,FALSE,accurate,1,1,3,7,7,0
P0216,vaccines,controversial,FALSE,accurate,1,1,5,7,7,0
P0216,water_boil,neutral,TRUE,deceptive,7,6,2,7,6,-1
P0217,bones,neutral,TRUE,deceptive,4,3,1,4,3,-1
P0217,climate,controversial,TRUE,deceptive,6,6,5,6,6,0
P0217,election,controversial,TRUE,accurate,4,6,3,4,6,2
P0217,great_wall,neutral,FALSE,deceptive,6,7,3,2,1,-1
P0217,gun_control,controversial,FALSE,accurate,2,1,5,6,7,1
P0217,lightning,neutral,FALSE,accurate,1,1,5,7,7,0
P0217,vaccines,controversial,FALSE,deceptive,2,3,2,6,5,-1
P0217,water_boil,neutral,TRUE,deceptive,4,4,1,4,4,0
P0218,bones,neutral,TRUE,deceptive,7,2,5,7,2,-5
P0218,climate,controversial,TRUE,accurate,5,6,4,5,6,1
P0218,election,controversial,TRUE,accurate,1,1,6,1,1,0
P0218,great_wall,neutral,FALSE,deceptive,6,5,3,2,3,1
P0218,gun_control,controversial,FALSE,accurate,4,4,3,4,4,0
P0218,lightning,neutral,FALSE,accurate,1,7,7,7,1,-6
P0218,vaccines,controversial,FALSE,deceptive,1,1,5,7,7,0
P0218,water_boil,neutral,TRUE,deceptive,4,4,1,4,4,0
P0219,bones,neutral,TRUE,accurate,7,7,4,7,7,0
P0219,climate,controversial,TRUE,accurate,6,6,5,6,6,0
P0219,election,controversial,TRUE,deceptive,2,3,2,2,3,1
P0219,great_wall,neutral,FALSE,accurate,1,1,1,7,7,0
P0219,gun_control,controversial,FALSE,deceptive,1,1,6,7,7,0
P0219,lightning,neutral,FALSE,accurate,2,2,1,6,6,0
P0219,vaccines,controversial,FALSE,deceptive,1,1,3,7,7,0
P0219,water_boil,neutral,TRUE,deceptive,7,6,4,7,6,-1
P0220,bones,neutral,TRUE,accurate,7,7,6,7,7,0
P0220,climate,controversial,TRUE,accurate,7,7,5,7,7,0
P0220,election,controversial,TRUE,deceptive,7,7,6,7,7,0
P0220,great_wall,neutral,FALSE,deceptive,2,6,2,6,2,-4
P0220,gun_control,controversial,FALSE,accurate,1,1,6,7,7,0
P0220,lightning,neutral,FALSE,accurate,1,1,6,7,7,0
P0220,vaccines,controversial,FALSE,deceptive,1,1,5,7,7,0
P0220,water_boil,neutral,TRUE,accurate,7,7,7,7,7,0
P0221,bones,neutral,TRUE,deceptive,7,5,5,7,5,-2
P0221,climate,controversial,TRUE,accurate,7,7,7,7,7,0
P0221,election,controversial,TRUE,accurate,7,7,7,7,7,0
P0221,great_wall,neutral,FALSE,accurate,7,7,7,1,1,0
P0221,gun_control,controversial,FALSE,accurate,1,1,7,7,7,0
P0221,lightning,neutral,FALSE,accurate,5,6,3,3,2,-1
P0221,vaccines,controversial,FALSE,deceptive,1,1,4,7,7,0
P0221,water_boil,neutral,TRUE,accurate,6,7,4,6,7,1
P0222,bones,neutral,TRUE,accurate,4,4,4,4,4,0
P0222,climate,controversial,TRUE,accurate,4,4,4,4,4,0
P0222,election,controversial,TRUE,accurate,4,4,4,4,4,0
P0222,great_wall,neutral,FALSE,accurate,4,4,4,4,4,0
P0222,gun_control,controversial,FALSE,accurate,5,4,4,3,4,1
P0222,lightning,neutral,FALSE,deceptive,4,4,5,4,4,0
P0222,vaccines,controversial,FALSE,deceptive,4,4,4,4,4,0
P0222,water_boil,neutral,TRUE,accurate,4,4,5,4,4,0
P0223,bones,neutral,TRUE,deceptive,7,6,6,7,6,-1
P0223,climate,controversial,TRUE,accurate,6,7,7,6,7,1
P0223,election,controversial,TRUE,deceptive,3,2,3,3,2,-1
P0223,great_wall,neutral,FALSE,accurate,1,1,5,7,7,0
P0223,gun_control,controversial,FALSE,deceptive,2,5,5,6,3,-3
P0223,lightning,neutral,FALSE,accurate,2,1,5,6,7,1
P0223,vaccines,controversial,FALSE,deceptive,1,5,4,7,3,-4
P0223,water_boil,neutral,TRUE,accurate,7,7,6,7,7,0
P0224,bones,neutral,TRUE,deceptive,7,6,7,7,6,-1
P0224,climate,controversial,TRUE,deceptive,7,7,7,7,7,0
P0224,election,controversial,TRUE,deceptive,3,3,3,3,3,0
P0224,great_wall,neutral,FALSE,deceptive,1,1,4,7,7,0
P0224,gun_control,controversial,FALSE,deceptive,3,2,3,5,6,1
P0224,lightning,neutral,FALSE,deceptive,3,2,5,5,6,1
P0224,vaccines,controversial,FALSE,accurate,1,1,7,7,7,0
P0224,water_boil,neutral,TRUE,accurate,5,4,3,5,4,-1
P0225,bones,neutral,TRUE,accurate,7,7,4,7,7,0
P0225,climate,controversial,TRUE,accurate,6,6,3,6,6,0
P0225,election,controversial,TRUE,deceptive,4,4,3,4,4,0
P0225,great_wall,neutral,FALSE,accurate,5,2,1,3,6,3
P0225,gun_control,controversial,FALSE,deceptive,2,2,3,6,6,0
P0225,lightning,neutral,FALSE,accurate,3,3,1,5,5,0
P0225,vaccines,controversial,FALSE,deceptive,1,1,4,7,7,0
P0225,water_boil,neutral,TRUE,accurate,7,7,4,7,7,0
P0226,bones,neutral,TRUE,accurate,7,7,4,7,7,0
P0226,climate,controversial,TRUE,accurate,5,5,4,5,5,0
P0226,election,controversial,TRUE,deceptive,4,4,7,4,4,0
P0226,great_wall,neutral,FALSE,accurate,7,5,4,1,3,2
P0226,gun_control,controversial,FALSE,deceptive,2,4,4,6,4,-2
P0226,lightning,neutral,FALSE,accurate,2,7,4,6,1,-5
P0226,vaccines,controversial,FALSE,deceptive,2,4,4,6,4,-2
P0226,water_boil,neutral,TRUE,accurate,7,7,4,7,7,0
P0227,bones,neutral,TRUE,deceptive,4,7,2,4,7,3
P0227,climate,controversial,TRUE,deceptive,6,3,3,6,3,-3
P0227,election,controversial,TRUE,accurate,7,7,7,7,7,0
P0227,great_wall,neutral,FALSE,accurate,5,5,1,3,3,0
P0227,gun_control,controversial,FALSE,deceptive,1,4,3,7,4,-3
P0227,lightning,neutral,FALSE,accurate,5,4,1,3,4,1
P0227,vaccines,controversial,FALSE,deceptive,4,4,3,4,4,0
P0227,water_boil,neutral,TRUE,deceptive,4,4,1,4,4,0
P0228,bones,neutral,TRUE,deceptive,5,6,1,5,6,1
P0228,climate,controversial,TRUE,deceptive,7,7,6,7,7,0
P0228,election,controversial,TRUE,accurate,5,5,5,5,5,0
P0228,great_wall,neutral,FALSE,deceptive,3,5,2,5,3,-2
P0228,gun_control,controversial,FALSE,accurate,2,6,5,6,2,-4
P0228,lightning,neutral,FALSE,deceptive,2,5,1,6,3,-3
P0228,vaccines,controversial,FALSE,deceptive,1,1,6,7,7,0
P0228,water_boil,neutral,TRUE,accurate,5,5,5,5,5,0
P0229,bones,neutral,TRUE,deceptive,7,7,4,7,7,0
P0229,climate,controversial,TRUE,accurate,5,5,5,5,5,0
P0229,election,controversial,TRUE,deceptive,6,4,3,6,4,-2
P0229,great_wall,neutral,FALSE,deceptive,5,5,4,3,3,0
P0229,gun_control,controversial,FALSE,accurate,5,5,6,3,3,0
P0229,lightning,neutral,FALSE,accurate,4,4,4,4,4,0
P0229,vaccines,controversial,FALSE,accurate,4,4,3,4,4,0
P0229,water_boil,neutral,TRUE,deceptive,3,1,1,3,1,-2
P0230,bones,neutral,TRUE,deceptive,5,3,1,5,3,-2
P0230,climate,controversial,TRUE,accurate,1,1,1,1,1,0
P0230,election,controversial,TRUE,accurate,3,1,6,3,1,-2
P0230,great_wall,neutral,FALSE,accurate,2,1,3,6,7,1
P0230,gun_control,controversial,FALSE,deceptive,6,7,7,2,1,-1
P0230,lightning,neutral,FALSE,accurate,3,2,2,5,6,1
P0230,vaccines,controversial,FALSE,accurate,5,4,5,3,4,1
P0230,water_boil,neutral,TRUE,accurate,5,5,5,5,5,0
P0231,bones,neutral,TRUE,deceptive,5,1,1,5,1,-4
P0231,climate,controversial,TRUE,deceptive,1,1,4,1,1,0
P0231,election,controversial,TRUE,accurate,5,6,5,5,6,1
P0231,great_wall,neutral,FALSE,accurate,1,1,2,7,7,0
P0231,gun_control,controversial,FALSE,deceptive,6,6,4,2,2,0
P0231,lightning,neutral,FALSE,accurate,2,2,2,6,6,0
P0231,vaccines,controversial,FALSE,accurate,1,1,6,7,7,0
P0231,water_boil,neutral,TRUE,deceptive,6,1,1,6,1,-5
P0232,bones,neutral,TRUE,accurate,5,5,2,5,5,0
P0232,climate,controversial,TRUE,accurate,4,5,6,4,5,1
P0232,election,controversial,TRUE,accurate,4,3,6,4,3,-1
P0232,great_wall,neutral,FALSE,deceptive,5,5,5,3,3,0
P0232,gun_control,controversial,FALSE,deceptive,6,3,6,2,5,3
P0232,lightning,neutral,FALSE,accurate,4,4,4,4,4,0
P0232,vaccines,controversial,FALSE,accurate,6,4,5,2,4,2
P0232,water_boil,neutral,TRUE,accurate,3,7,1,3,7,4
P0233,bones,neutral,TRUE,deceptive,7,5,4,7,5,-2
P0233,climate,controversial,TRUE,deceptive,6,3,5,6,3,-3
P0233,election,controversial,TRUE,deceptive,5,4,4,5,4,-1
P0233,great_wall,neutral,FALSE,accurate,5,2,2,3,6,3
P0233,gun_control,controversial,FALSE,accurate,6,5,4,2,3,1
P0233,lightning,neutral,FALSE,deceptive,5,7,2,3,1,-2
P0233,vaccines,controversial,FALSE,accurate,3,7,3,5,1,-4
P0233,water_boil,neutral,TRUE,deceptive,7,5,3,7,5,-2
P0234,bones,neutral,TRUE,accurate,6,6,6,6,6,0
P0234,climate,controversial,TRUE,deceptive,6,6,4,6,6,0
P0234,election,controversial,TRUE,deceptive,6,5,1,6,5,-1
P0234,great_wall,neutral,FALSE,accurate,5,3,1,3,5,2
P0234,gun_control,controversial,FALSE,deceptive,3,4,1,5,4,-1
P0234,lightning,neutral,FALSE,accurate,3,3,3,5,5,0
P0234,vaccines,controversial,FALSE,accurate,3,3,2,5,5,0
P0234,water_boil,neutral,TRUE,accurate,5,5,2,5,5,0
P0235,bones,neutral,TRUE,deceptive,6,5,4,6,5,-1
P0235,climate,controversial,TRUE,accurate,6,7,4,6,7,1
P0235,election,controversial,TRUE,accurate,2,4,3,2,4,2
P0235,great_wall,neutral,FALSE,accurate,1,1,5,7,7,0
P0235,gun_control,controversial,FALSE,accurate,2,2,3,6,6,0
P0235,lightning,neutral,FALSE,deceptive,1,2,5,7,6,-1
P0235,vaccines,controversial,FALSE,accurate,1,1,5,7,7,0
P0235,water_boil,neutral,TRUE,accurate,7,7,6,7,7,0
P0236,bones,neutral,TRUE,accurate,5,6,2,5,6,1
P0236,climate,controversial,TRUE,deceptive,4,2,4,4,2,-2
P0236,election,controversial,TRUE,accurate,3,3,4,3,3,0
P0236,great_wall,neutral,FALSE,deceptive,2,5,2,6,3,-3
P0236,gun_control,controversial,FALSE,accurate,4,3,3,4,5,1
P0236,lightning,neutral,FALSE,deceptive,6,6,4,2,2,0
P0236,vaccines,controversial,FALSE,accurate,4,4,3,4,4,0
P0236,water_boil,neutral,TRUE,accurate,4,6,3,4,6,2
P0237,bones,neutral,TRUE,accurate,7,7,7,7,7,0
P0237,climate,controversial,TRUE,deceptive,7,6,5,7,6,-1
P0237,election,controversial,TRUE,deceptive,3,3,6,3,3,0
P0237,great_wall,neutral,FALSE,deceptive,6,7,7,2,1,-1
P0237,gun_control,controversial,FALSE,deceptive,2,5,4,6,3,-3
P0237,lightning,neutral,FALSE,accurate,7,1,1,1,7,6
P0237,vaccines,controversial,FALSE,deceptive,1,3,2,7,5,-2
P0237,water_boil,neutral,TRUE,accurate,5,7,1,5,7,2
P0238,bones,neutral,TRUE,deceptive,4,2,1,4,2,-2
P0238,climate,controversial,TRUE,deceptive,6,5,3,6,5,-1
P0238,election,controversial,TRUE,accurate,1,2,1,1,2,1
P0238,great_wall,neutral,FALSE,accurate,1,1,4,7,7,0
P0238,gun_control,controversial,FALSE,deceptive,3,3,2,5,5,0
P0238,lightning,neutral,FALSE,deceptive,3,5,1,5,3,-2
P0238,vaccines,controversial,FALSE,deceptive,6,6,3,2,2,0
P0238,water_boil,neutral,TRUE,deceptive,2,1,3,2,1,-1
P0239,bones,neutral,TRUE,accurate,6,7,7,6,7,1
P0239,climate,controversial,TRUE,deceptive,1,6,4,1,6,5
P0239,election,controversial,TRUE,deceptive,1,1,6,1,1,0
P0239,great_wall,neutral,FALSE,deceptive,1,2,3,7,6,-1
P0239,gun_control,controversial,FALSE,accurate,1,1,6,7,7,0
P0239,lightning,neutral,FALSE,accurate,4,2,3,4,6,2
P0239,vaccines,controversial,FALSE,accurate,7,2,4,1,6,5
P0239,water_boil,neutral,TRUE,deceptive,7,7,7,7,7,0
P0240,bones,neutral,TRUE,deceptive,7,2,5,7,2,-5
P0240,climate,controversial,TRUE,accurate,3,2,5,3,2,-1
P0240,election,controversial,TRUE,accurate,2,2,5,2,2,0
P0240,great_wall,neutral,FALSE,accurate,6,2,6,2,6,4
P0240,gun_control,controversial,FALSE,accurate,3,2,6,5,6,1
P0240,lightning,neutral,FALSE,deceptive,2,6,2,6,2,-4
P0240,vaccines,controversial,FALSE,deceptive,7,7,6,1,1,0
P0240,water_boil,neutral,TRUE,deceptive,5,3,6,5,3,-2
P0241,bones,neutral,TRUE,accurate,5,7,1,5,7,2
P0241,climate,controversial,TRUE,accurate,7,7,3,7,7,0
P0241,election,controversial,TRUE,deceptive,2,1,5,2,1,-1
P0241,great_wall,neutral,FALSE,accurate,2,1,1,6,7,1
P0241,gun_control,controversial,FALSE,accurate,5,1,3,3,7,4
P0241,lightning,neutral,FALSE,accurate,4,1,1,4,7,3
P0241,vaccines,controversial,FALSE,accurate,1,1,7,7,7,0
P0241,water_boil,neutral,TRUE,accurate,7,7,5,7,7,0
P0242,bones,neutral,TRUE,deceptive,6,6,2,6,6,0
P0242,climate,controversial,TRUE,deceptive,7,7,6,7,7,0
P0242,election,controversial,TRUE,accurate,3,3,7,3,3,0
P0242,great_wall,neutral,FALSE,accurate,6,5,2,2,3,1
P0242,gun_control,controversial,FALSE,accurate,1,1,7,7,7,0
P0242,lightning,neutral,FALSE,deceptive,1,1,3,7,7,0
P0242,vaccines,controversial,FALSE,deceptive,1,1,6,7,7,0
P0242,water_boil,neutral,TRUE,accurate,7,7,6,7,7,0
P0243,bones,neutral,TRUE,accurate,2,6,2,2,6,4
P0243,climate,controversial,TRUE,deceptive,6,2,2,6,2,-4
P0243,election,controversial,TRUE,deceptive,2,2,1,2,2,0
P0243,great_wall,neutral,FALSE,deceptive,5,3,4,3,5,2
P0243,gun_control,controversial,FALSE,accurate,4,3,4,4,5,1
P0243,lightning,neutral,FALSE,accurate,6,2,4,2,6,4
P0243,vaccines,controversial,FALSE,deceptive,2,2,4,6,6,0
P0243,water_boil,neutral,TRUE,accurate,6,3,6,6,3,-3
P0244,bones,neutral,TRUE,deceptive,6,6,3,6,6,0
P0244,climate,controversial,TRUE,accurate,6,6,4,6,6,0
P0244,election,controversial,TRUE,deceptive,1,1,4,1,1,0
P0244,great_wall,neutral,FALSE,accurate,3,2,1,5,6,1
P0244,gun_control,controversial,FALSE,accurate,1,1,5,7,7,0
P0244,lightning,neutral,FALSE,deceptive,1,5,2,7,3,-4
P0244,vaccines,controversial,FALSE,deceptive,2,3,3,6,5,-1
P0244,water_boil,neutral,TRUE,accurate,5,6,1,5,6,1
P0245,bones,neutral,TRUE,deceptive,7,2,1,7,2,-5
P0245,climate,controversial,TRUE,deceptive,5,5,4,5,5,0
P0245,election,controversial,TRUE,deceptive,6,4,4,6,4,-2
P0245,great_wall,neutral,FALSE,accurate,5,3,2,3,5,2
P0245,gun_control,controversial,FALSE,accurate,1,1,5,7,7,0
P0245,lightning,neutral,FALSE,deceptive,1,1,3,7,7,0
P0245,vaccines,controversial,FALSE,accurate,1,1,3,7,7,0
P0245,water_boil,neutral,TRUE,deceptive,3,5,5,3,5,2
P0246,bones,neutral,TRUE,deceptive,5,1,7,5,1,-4
P0246,climate,controversial,TRUE,accurate,4,3,4,4,3,-1
P0246,election,controversial,TRUE,deceptive,6,4,3,6,4,-2
P0246,great_wall,neutral,FALSE,deceptive,2,4,4,6,4,-2
P0246,gun_control,controversial,FALSE,accurate,3,4,4,5,4,-1
P0246,lightning,neutral,FALSE,accurate,4,5,5,4,3,-1
P0246,vaccines,controversial,FALSE,deceptive,4,4,3,4,4,0
P0246,water_boil,neutral,TRUE,accurate,6,4,5,6,4,-2
P0247,bones,neutral,TRUE,accurate,6,6,5,6,6,0
P0247,climate,controversial,TRUE,accurate,7,7,6,7,7,0
P0247,election,controversial,TRUE,accurate,3,6,3,3,6,3
P0247,great_wall,neutral,FALSE,accurate,6,5,2,2,3,1
P0247,gun_control,controversial,FALSE,deceptive,2,5,2,6,3,-3
P0247,lightning,neutral,FALSE,deceptive,6,7,2,2,1,-1
P0247,vaccines,controversial,FALSE,deceptive,1,6,4,7,2,-5
P0247,water_boil,neutral,TRUE,accurate,2,2,3,2,2,0
P0248,bones,neutral,TRUE,deceptive,4,7,3,4,7,3
P0248,climate,controversial,TRUE,accurate,7,7,6,7,7,0
P0248,election,controversial,TRUE,accurate,1,5,4,1,5,4
P0248,great_wall,neutral,FALSE,accurate,4,5,5,4,3,-1
P0248,gun_control,controversial,FALSE,accurate,7,5,5,1,3,2
P0248,lightning,neutral,FALSE,accurate,6,6,3,2,2,0
P0248,vaccines,controversial,FALSE,deceptive,3,6,4,5,2,-3
P0248,water_boil,neutral,TRUE,deceptive,1,6,5,1,6,5
P0249,bones,neutral,TRUE,accurate,5,6,4,5,6,1
P0249,climate,controversial,TRUE,accurate,7,7,6,7,7,0
P0249,election,controversial,TRUE,accurate,7,7,6,7,7,0
P0249,great_wall,neutral,FALSE,accurate,5,2,1,3,6,3
P0249,gun_control,controversial,FALSE,accurate,2,2,3,6,6,0
P0249,lightning,neutral,FALSE,deceptive,4,6,1,4,2,-2
P0249,vaccines,controversial,FALSE,deceptive,1,1,6,7,7,0
P0249,water_boil,neutral,TRUE,deceptive,7,1,1,7,1,-6
P0250,bones,neutral,TRUE,accurate,7,6,7,7,6,-1
P0250,climate,controversial,TRUE,deceptive,7,4,2,7,4,-3
P0250,election,controversial,TRUE,deceptive,5,4,6,5,4,-1
P0250,great_wall,neutral,FALSE,deceptive,1,1,7,7,7,0
P0250,gun_control,controversial,FALSE,deceptive,2,1,5,6,7,1
P0250,lightning,neutral,FALSE,accurate,2,2,3,6,6,0
P0250,vaccines,controversial,FALSE,accurate,1,1,6,7,7,0
P0250,water_boil,neutral,TRUE,deceptive,4,6,6,4,6,2
P0251,bones,neutral,TRUE,accurate,5,5,3,5,5,0
P0251,climate,controversial,TRUE,accurate,7,6,3,7,6,-1
P0251,election,controversial,TRUE,deceptive,3,3,3,3,3,0
P0251,great_wall,neutral,FALSE,deceptive,1,3,3,7,5,-2
P0251,gun_control,controversial,FALSE,accurate,1,5,3,7,3,-4
P0251,lightning,neutral,FALSE,deceptive,4,5,3,4,3,-1
P0251,vaccines,controversial,FALSE,deceptive,2,3,3,6,5,-1
P0251,water_boil,neutral,TRUE,deceptive,5,3,3,5,3,-2
P0252,bones,neutral,TRUE,accurate,3,4,3,3,4,1
P0252,climate,controversial,TRUE,accurate,4,3,4,4,3,-1
P0252,election,controversial,TRUE,accurate,4,4,3,4,4,0
P0252,great_wall,neutral,FALSE,deceptive,3,4,2,5,4,-1
P0252,gun_control,controversial,FALSE,deceptive,3,3,2,5,5,0
P0252,lightning,neutral,FALSE,accurate,3,3,4,5,5,0
P0252,vaccines,controversial,FALSE,accurate,4,3,3,4,5,1
P0252,water_boil,neutral,TRUE,deceptive,3,3,3,3,3,0
P0253,bones,neutral,TRUE,deceptive,7,6,4,7,6,-1
P0253,climate,controversial,TRUE,accurate,6,6,6,6,6,0
P0253,election,controversial,TRUE,accurate,7,7,4,7,7,0
P0253,great_wall,neutral,FALSE,accurate,3,2,2,5,6,1
P0253,gun_control,controversial,FALSE,accurate,3,3,5,5,5,0
P0253,lightning,neutral,FALSE,accurate,1,1,5,7,7,0
P0253,vaccines,controversial,FALSE,accurate,1,1,3,7,7,0
P0253,water_boil,neutral,TRUE,accurate,6,7,4,6,7,1
P0254,bones,neutral,TRUE,accurate,4,6,1,4,6,2
P0254,climate,controversial,TRUE,accurate,7,7,4,7,7,0
P0254,election,controversial,TRUE,accurate,6,6,2,6,6,0
P0254,great_wall,neutral,FALSE,deceptive,1,5,1,7,3,-4
P0254,gun_control,controversial,FALSE,accurate,1,1,2,7,7,0
P0254,lightning,neutral,FALSE,deceptive,3,3,2,5,5,0
P0254,vaccines,controversial,FALSE,accurate,2,1,1,6,7,1
P0254,water_boil,neutral,TRUE,accurate,3,7,2,3,7,4
P0255,bones,neutral,TRUE,deceptive,7,5,3,7,5,-2
P0255,climate,controversial,TRUE,deceptive,5,1,4,5,1,-4
P0255,election,controversial,TRUE,accurate,1,1,7,1,1,0
P0255,great_wall,neutral,FALSE,deceptive,4,7,1,4,1,-3
P0255,gun_control,controversial,FALSE,accurate,5,5,7,3,3,0
P0255,lightning,neutral,FALSE,accurate,1,1,1,7,7,0
P0255,vaccines,controversial,FALSE,deceptive,7,7,7,1,1,0
P0255,water_boil,neutral,TRUE,deceptive,4,1,1,4,1,-3
P0256,bones,neutral,TRUE,deceptive,7,6,6,7,6,-1
P0256,climate,controversial,TRUE,deceptive,5,4,4,5,4,-1
P0256,election,controversial,TRUE,deceptive,5,4,4,5,4,-1
P0256,great_wall,neutral,FALSE,accurate,6,5,4,2,3,1
P0256,gun_control,controversial,FALSE,accurate,3,2,4,5,6,1
P0256,lightning,neutral,FALSE,deceptive,4,5,2,4,3,-1
P0256,vaccines,controversial,FALSE,accurate,2,2,3,6,6,0
P0256,water_boil,neutral,TRUE,accurate,7,7,6,7,7,0
P0257,bones,neutral,TRUE,deceptive,5,5,1,5,5,0
P0257,climate,controversial,TRUE,accurate,7,7,4,7,7,0
P0257,election,controversial,TRUE,deceptive,7,7,7,7,7,0
P0257,great_wall,neutral,FALSE,deceptive,7,7,4,1,1,0
P0257,gun_control,controversial,FALSE,accurate,2,1,4,6,7,1
P0257,lightning,neutral,FALSE,accurate,6,2,2,2,6,4
